area,building_type,num_bath_rooms,price,purpose,locality,id,security_amenity_count,maintenance_or_cleaning_amenity_count,expendable_amenity_count,unclassify_amenity_count,building_nature,num_bed_rooms
1350.0,Apartment,3.0,50000.0,Rent,DOHS Baridhara,pbazaar-13747,,,0,0,Residential,3.0
2150.0,Apartment,4.0,45000.0,Rent,Bashundhara RA,pbazaar-13749,,,0,0,Residential,3.0
1200.0,Apartment,3.0,12000.0,Rent,Mirpur,pbazaar-13753,,,0,0,Residential,3.0
1125.0,Apartment,3.0,20000.0,Rent,Mirpur,pbazaar-13756,,,0,0,Residential,3.0
1200.0,Apartment,2.0,17000.0,Rent,Mirpur,pbazaar-13758,,,0,0,Residential,3.0
625.0,Apartment,2.0,3680.0,Rent,Mirpur,pbazaar-13759,,,0,0,Residential,2.0
1200.0,Apartment,2.0,17000.0,Rent,Mirpur,pbazaar-13760,,,0,0,Residential,3.0
1300.0,Apartment,3.0,24000.0,Rent,Mirpur,pbazaar-13761,,,0,0,Residential,3.0
1200.0,Apartment,3.0,18000.0,Rent,Mirpur,pbazaar-13762,,,0,0,Residential,3.0
350.0,Apartment,1.0,16000.0,Rent,Tejgaon,pbazaar-13763,,,0,0,Residential,2.0
1736.0,Apartment,3.0,32000.0,Rent,Tejgaon,pbazaar-13764,,,0,0,Residential,3.0
650.0,Apartment,2.0,12000.0,Rent,Tejgaon,pbazaar-13765,,,0,0,Residential,2.0
650.0,Apartment,1.0,17000.0,Rent,Tejgaon,pbazaar-13768,,,0,0,Residential,2.0
1000.0,Apartment,3.0,31000.0,Rent,Tejgaon,pbazaar-13769,,,0,0,Residential,3.0
300.0,Apartment,1.0,10000.0,Rent,Tejgaon,pbazaar-13770,,,0,0,Residential,1.0
800.0,Apartment,2.0,16000.0,Rent,Tejgaon,pbazaar-13771,,,0,0,Residential,2.0
1487.0,Apartment,4.0,45000.0,Rent,DOHS Baridhara,pbazaar-13772,,,0,0,Residential,3.0
1600.0,Apartment,3.0,30000.0,Rent,Paltan,pbazaar-13773,,,0,0,Residential,3.0
1400.0,Apartment,2.0,35000.0,Rent,DOHS Baridhara,pbazaar-13774,,,0,0,Residential,3.0
1500.0,Apartment,2.0,40000.0,Rent,Baridhara,pbazaar-13781,,,0,0,Residential,3.0
1500.0,Apartment,2.0,40000.0,Rent,Baridhara,pbazaar-13782,,,0,0,Residential,3.0
2080.0,Apartment,3.0,35000.0,Rent,Bashundhara RA,pbazaar-13783,,,0,0,Residential,3.0
1100.0,Apartment,2.0,18000.0,Rent,Banashree,pbazaar-13784,,,0,0,Residential,3.0
1.0,Apartment,2.0,14000.0,Rent,Mohammadpur ,pbazaar-13785,,,0,0,Residential,2.0
1000.0,Apartment,3.0,14000.0,Rent,Banashree,pbazaar-13786,,,0,0,Residential,3.0
1100.0,Apartment,2.0,17000.0,Rent,Banashree,pbazaar-13787,,,0,0,Residential,3.0
550.0,Apartment,2.0,17000.0,Rent,Tejgaon,pbazaar-13788,,,0,0,Residential,2.0
2038.0,Apartment,3.0,35000.0,Rent,Bashundhara RA,pbazaar-13789,,,0,0,Residential,3.0
1300.0,Apartment,3.0,35000.0,Rent,Banashree,pbazaar-13791,,,0,0,Residential,4.0
1100.0,Apartment,2.0,20000.0,Rent,Banashree,pbazaar-13792,,,0,0,Residential,3.0
1400.0,Apartment,2.0,25000.0,Rent,Mohammadpur ,pbazaar-13793,,,0,0,Residential,3.0
1200.0,Apartment,3.0,20000.0,Rent,Banashree,pbazaar-13794,,,0,0,Residential,3.0
1200.0,Apartment,3.0,16000.0,Rent,Banashree,pbazaar-13795,,,0,0,Residential,3.0
510.0,Apartment,1.0,10000.0,Rent,Khilkhet,pbazaar-13796,,,0,0,Residential,2.0
1200.0,Apartment,3.0,23000.0,Rent,Banashree,pbazaar-13797,,,0,0,Residential,3.0
600.0,Apartment,2.0,15500.0,Rent,Mohammadpur ,pbazaar-13798,,,0,0,Residential,2.0
750.0,Apartment,2.0,15000.0,Rent,Mohammadpur ,pbazaar-13799,,,0,0,Residential,2.0
1800.0,Apartment,3.0,27000.0,Rent,Tejgaon,pbazaar-13800,,,0,0,Residential,3.0
1150.0,Apartment,2.0,17000.0,Rent,Mohammadpur ,pbazaar-13801,,,0,0,Residential,2.0
750.0,Apartment,2.0,18000.0,Rent,Mohammadpur ,pbazaar-13802,,,0,0,Residential,2.0
250.0,Apartment,1.0,4000.0,Rent,Banashree,pbazaar-13804,,,0,0,Residential,1.0
1400.0,Apartment,2.0,20000.0,Rent,Banashree,pbazaar-13805,,,0,0,Residential,3.0
1300.0,Apartment,2.0,40000.0,Rent,DOHS Baridhara,pbazaar-13807,,,0,0,Residential,2.0
1350.0,Apartment,3.0,30000.0,Rent,DOHS Baridhara,pbazaar-13808,,,0,0,Residential,3.0
1250.0,Apartment,3.0,40000.0,Rent,DOHS Baridhara,pbazaar-13809,,,0,0,Residential,3.0
1400.0,Apartment,3.0,35000.0,Rent,DOHS Baridhara,pbazaar-13810,,,0,0,Residential,3.0
1200.0,Apartment,3.0,30000.0,Rent,DOHS Baridhara,pbazaar-13813,,,0,0,Residential,2.0
1300.0,Apartment,4.0,40000.0,Rent,DOHS Baridhara,pbazaar-13816,,,0,0,Residential,4.0
1300.0,Apartment,3.0,35000.0,Rent,DOHS Baridhara,pbazaar-13819,,,0,0,Residential,3.0
1250.0,Apartment,3.0,35000.0,Rent,DOHS Baridhara,pbazaar-13820,,,0,0,Residential,3.0
1340.0,Apartment,3.0,37000.0,Rent,DOHS Baridhara,pbazaar-13821,,,0,0,Residential,3.0
1350.0,Apartment,3.0,35000.0,Rent,DOHS Baridhara,pbazaar-13822,,,0,0,Residential,3.0
1300.0,Apartment,3.0,28000.0,Rent,Bashundhara RA,pbazaar-13823,,,0,0,Residential,3.0
1600.0,Apartment,3.0,35000.0,Rent,Bashundhara RA,pbazaar-13824,,,0,0,Residential,3.0
1500.0,Apartment,3.0,25000.0,Rent,Bashundhara RA,pbazaar-13825,,,0,0,Residential,3.0
1650.0,Apartment,3.0,25000.0,Rent,Bashundhara RA,pbazaar-13826,,,0,0,Residential,3.0
1500.0,Apartment,3.0,35000.0,Rent,Bashundhara RA,pbazaar-13827,,,0,0,Residential,3.0
2000.0,Apartment,4.0,40000.0,Rent,Bashundhara RA,pbazaar-13828,,,0,0,Residential,3.0
1500.0,Apartment,3.0,24000.0,Rent,Bashundhara RA,pbazaar-13830,,,0,0,Residential,3.0
1650.0,Apartment,3.0,25000.0,Rent,Bashundhara RA,pbazaar-13831,,,0,0,Residential,2.0
1500.0,Apartment,3.0,24000.0,Rent,Bashundhara RA,pbazaar-13832,,,0,0,Residential,3.0
1100.0,Apartment,3.0,25000.0,Rent,Bashundhara RA,pbazaar-13833,,,0,0,Residential,3.0
1500.0,Apartment,3.0,20000.0,Rent,Bashundhara RA,pbazaar-13834,,,0,0,Residential,3.0
1500.0,Apartment,3.0,25000.0,Rent,Bashundhara RA,pbazaar-13835,,,0,0,Residential,3.0
300.0,Apartment,1.0,17000.0,Rent,Bashundhara RA,pbazaar-13836,,,0,0,Residential,1.0
1500.0,Apartment,3.0,24000.0,Rent,Bashundhara RA,pbazaar-13837,,,0,0,Residential,3.0
1575.0,Apartment,3.0,30000.0,Rent,Bashundhara RA,pbazaar-13838,,,0,0,Residential,3.0
1450.0,Apartment,3.0,25000.0,Rent,Bashundhara RA,pbazaar-13839,,,0,0,Residential,3.0
1600.0,Apartment,3.0,30000.0,Rent,Bashundhara RA,pbazaar-13840,,,0,0,Residential,3.0
1550.0,Apartment,3.0,42000.0,Rent,Dhanmondi,pbazaar-13841,,,0,0,Residential,3.0
900.0,Apartment,2.0,11500.0,Rent,Kafrul,pbazaar-13843,,,0,0,Residential,2.0
450.0,Apartment,2.0,9000.0,Rent,Banashree,pbazaar-13844,,,0,0,Residential,2.0
1500.0,Apartment,3.0,20000.0,Rent,Kallaynpur,pbazaar-13845,,,0,0,Residential,3.0
700.0,Apartment,1.0,7000.0,Rent,Banashree,pbazaar-13846,,,0,0,Residential,2.0
500.0,Apartment,2.0,7000.0,Rent,Banashree,pbazaar-13847,,,0,0,Residential,1.0
700.0,Apartment,2.0,9500.0,Rent,Banashree,pbazaar-13848,,,0,0,Residential,2.0
700.0,Apartment,1.0,10000.0,Rent,Banashree,pbazaar-13849,,,0,0,Residential,1.0
1400.0,Apartment,3.0,27000.0,Rent,Bashundhara RA,pbazaar-13850,,,0,0,Residential,3.0
1200.0,Apartment,2.0,14500.0,Rent,Kafrul,pbazaar-13851,,,0,0,Residential,2.0
1200.0,Apartment,2.0,15000.0,Rent,Kafrul,pbazaar-13852,,,0,0,Residential,2.0
920.0,Apartment,2.0,16500.0,Rent,Kafrul,pbazaar-13853,,,0,0,Residential,2.0
1100.0,Apartment,2.0,12000.0,Rent,Kafrul,pbazaar-13854,,,0,0,Residential,3.0
700.0,Apartment,1.0,10000.0,Rent,Daskhinkhan,pbazaar-13855,,,0,0,Residential,2.0
700.0,Apartment,2.0,11500.0,Rent,Daskhinkhan,pbazaar-13856,,,0,0,Residential,2.0
1078.0,Apartment,2.0,13000.0,Rent,Daskhinkhan,pbazaar-13857,,,0,0,Residential,3.0
900.0,Apartment,2.0,12000.0,Rent,Kafrul,pbazaar-13858,,,0,0,Residential,2.0
1700.0,Apartment,3.0,35000.0,Rent,Bashundhara RA,pbazaar-13862,,,0,0,Residential,3.0
720.0,Apartment,1.0,11000.0,Rent,Rupnagar,pbazaar-13863,,,0,0,Residential,2.0
500.0,Apartment,2.0,9000.0,Rent,Banashree,pbazaar-13864,,,0,0,Residential,2.0
800.0,Apartment,2.0,20000.0,Rent,Mugda Para,pbazaar-13865,,,0,0,Residential,3.0
1200.0,Apartment,1.0,9000.0,Rent,Rupnagar,pbazaar-13866,,,0,0,Residential,3.0
800.0,Apartment,2.0,13000.0,Rent,Banashree,pbazaar-13867,,,0,0,Residential,2.0
750.0,Apartment,2.0,12000.0,Rent,Baridhara,pbazaar-13868,,,0,0,Residential,2.0
1175.0,Apartment,2.0,12500.0,Rent,Basabo,pbazaar-13869,,,0,0,Residential,2.0
2250.0,Apartment,3.0,50000.0,Rent,DOHS Mirpur,pbazaar-13870,,,0,0,Residential,3.0
1185.0,Apartment,3.0,20000.0,Rent,Basabo,pbazaar-13871,,,0,0,Residential,3.0
2250.0,Apartment,3.0,35000.0,Rent,DOHS Mirpur,pbazaar-13872,,,0,0,Residential,3.0
2200.0,Apartment,3.0,35000.0,Rent,DOHS Mirpur,pbazaar-13873,,,0,0,Residential,3.0
2200.0,Apartment,3.0,30000.0,Rent,DOHS Mirpur,pbazaar-13874,,,0,0,Residential,3.0
2300.0,Apartment,3.0,35000.0,Rent,DOHS Mirpur,pbazaar-13875,,,0,0,Residential,3.0
1170.0,Apartment,3.0,18000.0,Rent,Basabo,pbazaar-13876,,,0,0,Residential,3.0
1200.0,Apartment,2.0,13700.0,Rent,Mohammadpur ,pbazaar-13877,,,0,0,Residential,3.0
700.0,Apartment,2.0,10000.0,Rent,Basabo,pbazaar-13878,,,0,0,Residential,2.0
1100.0,Apartment,2.0,18000.0,Rent,Basabo,pbazaar-13879,,,0,0,Residential,2.0
1200.0,Apartment,2.0,16000.0,Rent,Banashree,pbazaar-13880,,,0,0,Residential,3.0
800.0,Apartment,2.0,14500.0,Rent,Mohammadpur ,pbazaar-13881,,,0,0,Residential,2.0
900.0,Apartment,2.0,14500.0,Rent,Banashree,pbazaar-13882,,,0,0,Residential,3.0
650.0,Apartment,2.0,12000.0,Rent,Mohammadpur ,pbazaar-13883,,,0,0,Residential,2.0
650.0,Apartment,1.0,9500.0,Rent,Mugda Para,pbazaar-13884,,,0,0,Residential,2.0
600.0,Apartment,3.0,11000.0,Rent,Mohammadpur ,pbazaar-13886,,,0,0,Residential,2.0
1100.0,Apartment,3.0,26000.0,Rent,Bashundhara RA,pbazaar-13887,,,0,0,Residential,3.0
1400.0,Apartment,4.0,22000.0,Rent,Bashundhara RA,pbazaar-13888,,,0,0,Residential,3.0
2200.0,Apartment,3.0,35000.0,Rent,DOHS Mirpur,pbazaar-13889,,,0,0,Residential,3.0
2200.0,Apartment,4.0,40000.0,Rent,DOHS Mirpur,pbazaar-13890,,,0,0,Residential,4.0
2.0,Apartment,3.0,8300.0,Rent,Bashundhara RA,pbazaar-13891,,,0,0,Residential,2.0
550.0,Apartment,1.0,10000.0,Rent,Banashree,pbazaar-13892,,,0,0,Residential,2.0
2200.0,Apartment,3.0,35000.0,Rent,DOHS Mirpur,pbazaar-13893,,,0,0,Residential,3.0
800.0,Apartment,2.0,13000.0,Rent,Banashree,pbazaar-13894,,,0,0,Residential,2.0
750.0,Apartment,2.0,11000.0,Rent,Mohammadpur ,pbazaar-13895,,,0,0,Residential,2.0
1000.0,Apartment,3.0,17000.0,Rent,Banashree,pbazaar-13896,,,0,0,Residential,3.0
800.0,Apartment,2.0,11000.0,Rent,Banashree,pbazaar-13897,,,0,0,Residential,2.0
900.0,Apartment,2.0,17000.0,Rent,Mugda Para,pbazaar-13899,,,0,0,Residential,3.0
750.0,Apartment,2.0,14000.0,Rent,Banashree,pbazaar-13900,,,0,0,Residential,2.0
1100.0,Apartment,3.0,19000.0,Rent,Banashree,pbazaar-13901,,,0,0,Residential,3.0
1100.0,Apartment,2.0,14000.0,Rent,Banashree,pbazaar-13902,,,0,0,Residential,2.0
700.0,Apartment,2.0,18000.0,Rent,Mohammadpur ,pbazaar-13903,,,0,0,Residential,2.0
750.0,Apartment,2.0,11000.0,Rent,Banashree,pbazaar-13904,,,0,0,Residential,2.0
1200.0,Apartment,2.0,10000.0,Rent,Mohammadpur ,pbazaar-13905,,,0,0,Residential,3.0
1400.0,Apartment,2.0,16500.0,Rent,Mohammadpur ,pbazaar-13906,,,0,0,Residential,2.0
850.0,Apartment,2.0,13000.0,Rent,Banashree,pbazaar-13907,,,0,0,Residential,3.0
900.0,Apartment,3.0,12000.0,Rent,Banashree,pbazaar-13908,,,0,0,Residential,3.0
1017.0,Apartment,3.0,15500.0,Rent,Mohammadpur ,pbazaar-13910,,,0,0,Residential,3.0
1500.0,Apartment,4.0,28000.0,Rent,Tejgaon,pbazaar-13911,,,0,0,Residential,4.0
1800.0,Apartment,4.0,20000.0,Rent,Banashree,pbazaar-13912,,,0,0,Residential,4.0
1100.0,Apartment,3.0,17000.0,Rent,Mohammadpur ,pbazaar-13913,,,0,0,Residential,3.0
2300.0,Apartment,4.0,26000.0,Rent,Adabor,pbazaar-13914,,,0,0,Residential,3.0
650.0,Apartment,2.0,12000.0,Rent,Mohammadpur ,pbazaar-13915,,,0,0,Residential,3.0
500.0,Apartment,1.0,9000.0,Rent,Banashree,pbazaar-13916,,,0,0,Residential,1.0
550.0,Apartment,1.0,15000.0,Rent,Mohammadpur ,pbazaar-13917,,,0,0,Residential,2.0
1000.0,Apartment,2.0,11500.0,Rent,Tejgaon,pbazaar-13919,,,0,0,Residential,2.0
500.0,Apartment,1.0,15000.0,Rent,Tejgaon,pbazaar-13920,,,0,0,Residential,2.0
600.0,Apartment,2.0,16000.0,Rent,Mohammadpur ,pbazaar-13921,,,0,0,Residential,2.0
1050.0,Apartment,2.0,24000.0,Rent,Shyamoli,pbazaar-13922,,,0,0,Residential,3.0
400.0,Apartment,1.0,8000.0,Rent,Khilgaon,pbazaar-13923,,,0,0,Residential,1.0
850.0,Apartment,2.0,11500.0,Rent,Basabo,pbazaar-13924,,,0,0,Residential,2.0
1200.0,Apartment,2.0,13000.0,Rent,Basabo,pbazaar-13925,,,0,0,Residential,2.0
750.0,Apartment,2.0,17000.0,Rent,Khilgaon,pbazaar-13926,,,0,0,Residential,2.0
1100.0,Apartment,2.0,20000.0,Rent,Khilgaon,pbazaar-13927,,,0,0,Residential,2.0
1100.0,Apartment,2.0,20000.0,Rent,Khilgaon,pbazaar-13928,,,0,0,Residential,2.0
800.0,Apartment,2.0,16000.0,Rent,Basabo,pbazaar-13929,,,0,0,Residential,2.0
1455.0,Apartment,3.0,33000.0,Rent,Tejgaon,pbazaar-13930,,,0,0,Residential,3.0
800.0,Apartment,2.0,14000.0,Rent,Mohammadpur ,pbazaar-13931,,,0,0,Residential,2.0
1400.0,Apartment,2.0,50000.0,Rent,DOHS Mohakhali,pbazaar-13932,,,0,0,Residential,2.0
600.0,Apartment,2.0,15500.0,Rent,Shyamoli,pbazaar-13933,,,0,0,Residential,2.0
700.0,Apartment,2.0,14000.0,Rent,Kallaynpur,pbazaar-13935,,,0,0,Residential,2.0
1000.0,Apartment,3.0,20000.0,Rent,Mohammadpur ,pbazaar-13936,,,0,0,Residential,3.0
800.0,Apartment,1.0,16000.0,Rent,Rampura,pbazaar-13937,,,0,0,Residential,2.0
500.0,Apartment,1.0,11000.0,Rent,Mohammadpur ,pbazaar-13938,,,0,0,Residential,1.0
1250.0,Apartment,3.0,24000.0,Rent,Dhanmondi,pbazaar-13939,,,0,0,Residential,3.0
2000.0,Apartment,3.0,50000.0,Rent,Dhanmondi,pbazaar-13940,,,0,0,Residential,3.0
1725.0,Apartment,3.0,40000.0,Rent,Mohammadpur ,pbazaar-13941,,,0,0,Residential,3.0
1041.0,Apartment,3.0,23000.0,Rent,Mohammadpur ,pbazaar-13942,,,0,0,Residential,3.0
750.0,Apartment,2.0,15000.0,Rent,Mohammadpur ,pbazaar-13943,,,0,0,Residential,2.0
932.0,Apartment,2.0,11000.0,Rent,Mirpur,pbazaar-13944,,,0,0,Residential,2.0
1200.0,Apartment,2.0,13000.0,Rent,Mirpur,pbazaar-13945,,,0,0,Residential,2.0
950.0,Apartment,2.0,15000.0,Rent,Mohammadpur ,pbazaar-13946,,,0,0,Residential,2.0
730.0,Apartment,2.0,15000.0,Rent,Mohammadpur ,pbazaar-13947,,,0,0,Residential,2.0
850.0,Apartment,2.0,16000.0,Rent,Mohammadpur ,pbazaar-13948,,,0,0,Residential,3.0
1300.0,Apartment,3.0,26000.0,Rent,Mohammadpur ,pbazaar-13949,,,0,0,Residential,3.0
1215.0,Apartment,3.0,17000.0,Rent,Basabo,pbazaar-13950,,,0,0,Residential,3.0
400.0,Apartment,1.0,7500.0,Rent,Shyamoli,pbazaar-13951,,,0,0,Residential,1.0
1800.0,Apartment,3.0,30000.0,Rent,Dhanmondi,pbazaar-13952,,,0,0,Residential,3.0
1100.0,Apartment,2.0,15000.0,Rent,Mohammadpur ,pbazaar-13953,,,0,0,Residential,3.0
1400.0,Apartment,3.0,35000.0,Rent,Dhanmondi,pbazaar-13955,,,0,0,Residential,3.0
1285.0,Apartment,2.0,16000.0,Rent,Shyamoli,pbazaar-13956,,,0,0,Residential,3.0
500.0,Apartment,1.0,6000.0,Rent,Shyamoli,pbazaar-13957,,,0,0,Residential,1.0
1200.0,Apartment,3.0,32000.0,Rent,Dhanmondi,pbazaar-13958,,,0,0,Residential,3.0
780.0,Apartment,2.0,18000.0,Rent,Rampura,pbazaar-13959,,,0,0,Residential,2.0
1200.0,Apartment,3.0,16000.0,Rent,Rampura,pbazaar-13960,,,0,0,Residential,3.0
1150.0,Apartment,3.0,20000.0,Rent,Rampura,pbazaar-13961,,,0,0,Residential,3.0
1300.0,Apartment,3.0,25000.0,Rent,Khilgaon,pbazaar-13962,,,0,0,Residential,3.0
700.0,Apartment,2.0,14000.0,Rent,Mohammadpur ,pbazaar-13965,,,0,0,Residential,2.0
1100.0,Apartment,1.0,20000.0,Rent,Mohammadpur ,pbazaar-13966,,,0,0,Residential,2.0
1300.0,Apartment,3.0,33000.0,Rent,Lalmatia,pbazaar-13967,,,0,0,Residential,3.0
1250.0,Apartment,2.0,35000.0,Rent,DOHS Baridhara,pbazaar-13970,,,0,0,Residential,2.0
700.0,Apartment,2.0,5500.0,Rent,Mohammadpur ,pbazaar-13971,,,0,0,Residential,2.0
1000.0,Apartment,3.0,20000.0,Rent,Mohammadpur ,pbazaar-13972,,,0,0,Residential,2.0
1640.0,Apartment,3.0,42000.0,Rent,Farmgate,pbazaar-13974,,,0,0,Residential,3.0
1350.0,Apartment,3.0,17500.0,Rent,Mohammadpur ,pbazaar-13975,,,0,0,Residential,2.0
1640.0,Apartment,3.0,45000.0,Rent,Farmgate,pbazaar-13976,,,0,0,Residential,3.0
1200.0,Apartment,2.0,25000.0,Rent,Farmgate,pbazaar-13977,,,0,0,Residential,3.0
1365.0,Apartment,3.0,28000.0,Rent,Farmgate,pbazaar-13978,,,0,0,Residential,3.0
1365.0,Apartment,3.0,28000.0,Rent,Farmgate,pbazaar-13979,,,0,0,Residential,3.0
1200.0,Apartment,3.0,32000.0,Rent,Dhanmondi,pbazaar-13980,,,0,0,Residential,3.0
1300.0,Apartment,3.0,27000.0,Rent,Dhanmondi,pbazaar-13981,,,0,0,Residential,3.0
1650.0,Apartment,3.0,15000.0,Rent,Pallabi ,pbazaar-13982,,,0,0,Residential,3.0
1600.0,Apartment,3.0,35000.0,Rent,Bashundhara RA,pbazaar-13984,,,0,0,Residential,3.0
1650.0,Apartment,3.0,30000.0,Rent,Bashundhara RA,pbazaar-13985,,,0,0,Residential,3.0
1375.0,Apartment,3.0,27000.0,Rent,Bashundhara RA,pbazaar-13986,,,0,0,Residential,3.0
1100.0,Apartment,2.0,21000.0,Rent,Bashundhara RA,pbazaar-13988,,,0,0,Residential,2.0
1450.0,Apartment,3.0,18000.0,Rent,Khilgaon,pbazaar-13989,,,0,0,Residential,3.0
1300.0,Apartment,3.0,35000.0,Rent,DOHS Baridhara,pbazaar-13992,,,0,0,Residential,3.0
1400.0,Apartment,3.0,35000.0,Rent,DOHS Baridhara,pbazaar-13995,,,0,0,Residential,3.0
1250.0,Apartment,3.0,32000.0,Rent,DOHS Baridhara,pbazaar-13996,,,0,0,Residential,3.0
1250.0,Apartment,3.0,35000.0,Rent,DOHS Baridhara,pbazaar-14000,,,0,0,Residential,3.0
1200.0,Apartment,3.0,20000.0,Rent,Rampura,pbazaar-14003,,,0,0,Residential,3.0
700.0,Apartment,2.0,15000.0,Rent,Rampura,pbazaar-14004,,,0,0,Residential,2.0
1800.0,Apartment,4.0,40000.0,Rent,Bashundhara RA,pbazaar-14005,,,0,0,Residential,3.0
2000.0,Apartment,3.0,2000.0,Rent,Bashundhara RA,pbazaar-14006,,,0,0,Residential,3.0
1850.0,Apartment,3.0,40000.0,Rent,Bashundhara RA,pbazaar-14007,,,0,0,Residential,3.0
1800.0,Apartment,4.0,40000.0,Rent,Bashundhara RA,pbazaar-14008,,,0,0,Residential,3.0
1100.0,Apartment,2.0,15000.0,Rent,Rampura,pbazaar-14009,,,0,0,Residential,3.0
1950.0,Apartment,3.0,45000.0,Rent,Bashundhara RA,pbazaar-14010,,,0,0,Residential,3.0
1200.0,Apartment,3.0,35000.0,Rent,Bashundhara RA,pbazaar-14011,,,0,0,Residential,3.0
1200.0,Apartment,3.0,19000.0,Rent,Rampura,pbazaar-14012,,,0,0,Residential,3.0
2000.0,Apartment,3.0,42000.0,Rent,Bashundhara RA,pbazaar-14013,,,0,0,Residential,3.0
1200.0,Apartment,3.0,27500.0,Rent,Bashundhara RA,pbazaar-14014,,,0,0,Residential,3.0
1400.0,Apartment,3.0,45000.0,Rent,Bashundhara RA,pbazaar-14015,,,0,0,Residential,3.0
1545.0,Apartment,3.0,40000.0,Rent,Bashundhara RA,pbazaar-14016,,,0,0,Residential,3.0
2000.0,Apartment,3.0,45000.0,Rent,Bashundhara RA,pbazaar-14017,,,0,0,Residential,3.0
1200.0,Apartment,3.0,35000.0,Rent,Bashundhara RA,pbazaar-14018,,,0,0,Residential,3.0
1730.0,Apartment,3.0,35000.0,Rent,Bashundhara RA,pbazaar-14020,,,0,0,Residential,3.0
1200.0,Apartment,3.0,16000.0,Rent,Mohammadpur ,pbazaar-14021,,,0,0,Residential,3.0
1800.0,Apartment,3.0,44000.0,Rent,Bashundhara RA,pbazaar-14022,,,0,0,Residential,3.0
1600.0,Apartment,3.0,30000.0,Rent,Dhanmondi,pbazaar-14023,,,0,0,Residential,3.0
1100.0,Apartment,3.0,26000.0,Rent,Bashundhara RA,pbazaar-14024,,,0,0,Residential,3.0
750.0,Apartment,1.0,16000.0,Rent,Dhanmondi,pbazaar-14025,,,0,0,Residential,2.0
1600.0,Apartment,3.0,30000.0,Rent,Dhanmondi,pbazaar-14026,,,0,0,Residential,3.0
1300.0,Apartment,3.0,35000.0,Rent,Dhanmondi,pbazaar-14027,,,0,0,Residential,3.0
1585.0,Apartment,3.0,38000.0,Rent,Dhanmondi,pbazaar-14028,,,0,0,Residential,3.0
1420.0,Apartment,3.0,35000.0,Rent,Dhanmondi,pbazaar-14029,,,0,0,Residential,3.0
400.0,Apartment,1.0,8000.0,Rent,Dhanmondi,pbazaar-14030,,,0,0,Residential,1.0
1100.0,Apartment,2.0,25000.0,Rent,Dhanmondi,pbazaar-14031,,,0,0,Residential,3.0
1400.0,Apartment,3.0,35000.0,Rent,Dhanmondi,pbazaar-14032,,,0,0,Residential,3.0
1200.0,Apartment,3.0,25000.0,Rent,Dhanmondi,pbazaar-14033,,,0,0,Residential,3.0
850.0,Apartment,2.0,16000.0,Rent,Rampura,pbazaar-14034,,,0,0,Residential,2.0
1620.0,Apartment,3.0,45000.0,Rent,Bashundhara RA,pbazaar-14035,,,0,0,Residential,3.0
2150.0,Apartment,3.0,45000.0,Rent,Bashundhara RA,pbazaar-14036,,,0,0,Residential,3.0
1800.0,Apartment,3.0,40000.0,Rent,Bashundhara RA,pbazaar-14038,,,0,0,Residential,3.0
1200.0,Apartment,3.0,36000.0,Rent,Bashundhara RA,pbazaar-14042,,,0,0,Residential,3.0
1500.0,Apartment,3.0,32000.0,Rent,Malibagh,pbazaar-14043,,,0,0,Residential,3.0
1400.0,Apartment,3.0,17000.0,Rent,Shyamoli,pbazaar-14044,,,0,0,Residential,3.0
1250.0,Apartment,3.0,27000.0,Rent,Kakrail,pbazaar-14045,,,0,0,Residential,3.0
1800.0,Apartment,3.0,40000.0,Rent,Niketan,pbazaar-14046,,,0,0,Residential,3.0
950.0,Apartment,2.0,22000.0,Rent,Dhanmondi,pbazaar-14047,,,0,0,Residential,2.0
800.0,Apartment,2.0,9000.0,Rent,Kakrail,pbazaar-14048,,,0,0,Residential,2.0
1400.0,Apartment,3.0,28000.0,Rent,Malibagh,pbazaar-14049,,,0,0,Residential,3.0
1100.0,Apartment,2.0,26000.0,Rent,Dhanmondi,pbazaar-14050,,,0,0,Residential,2.0
1700.0,Apartment,3.0,35000.0,Rent,Kakrail,pbazaar-14052,,,0,0,Residential,3.0
1195.0,Apartment,2.0,22000.0,Rent,Malibagh,pbazaar-14053,,,0,0,Residential,2.0
800.0,Apartment,2.0,18000.0,Rent,Paltan,pbazaar-14054,,,0,0,Residential,2.0
1100.0,Apartment,2.0,28000.0,Rent,Kakrail,pbazaar-14055,,,0,0,Residential,1.0
1150.0,Apartment,3.0,28000.0,Rent,Paltan,pbazaar-14056,,,0,0,Residential,3.0
1300.0,Apartment,3.0,16000.0,Rent,Dhanmondi,pbazaar-14057,,,0,0,Residential,3.0
1150.0,Apartment,3.0,25000.0,Rent,Paltan,pbazaar-14058,,,0,0,Residential,3.0
1200.0,Apartment,3.0,25000.0,Rent,Kakrail,pbazaar-14059,,,0,0,Residential,3.0
900.0,Apartment,2.0,16000.0,Rent,Dhanmondi,pbazaar-14060,,,0,0,Residential,2.0
1400.0,Apartment,3.0,22000.0,Rent,Dhanmondi,pbazaar-14061,,,0,0,Residential,3.0
1100.0,Apartment,2.0,22000.0,Rent,Tejgaon,pbazaar-14062,,,0,0,Residential,3.0
2150.0,Apartment,4.0,30000.0,Rent,DOHS Mirpur,pbazaar-14063,,,0,0,Residential,4.0
1100.0,Apartment,3.0,18000.0,Rent,DOHS Mirpur,pbazaar-14065,,,0,0,Residential,3.0
