area,balconies,baths,bedroom,location,price,property_type,property_url,purpose,City,Area,Address,Mosque/Prayer Room-amenity,Parks-amenity,Telephone line-amenity,Solar panels-amenity,Bazaar-amenity,Garden-amenity,Generator-amenity,Hot water and heating-amenity,Security Alarm System-amenity,Inter com-amenity,School-amenity,Guest Parking-amenity,Satellite or cable TV-amenity,Fire Services-amenity,Graveyard-amenity,Gas Connection-amenity,Civil Defense-amenity,Pool-amenity,Play Ground-amenity,Lakes-amenity,null-amenity,Water Supply-amenity,Gas-amenity,Gymnasium-amenity,Police Box-amenity,Universities-amenity,Banks-amenity,CCTV-amenity,Cylinder Gas-amenity,Self Water supply-amenity,Fire exit-amenity,WASA connection-amenity,Servent Room-amenity,Electronic security-amenity,Electricity-amenity,Security-amenity,College-amenity,Eid congregation place-amenity,Fire Protection-amenity,Hospital-amenity,Servent Toilet-amenity,Post Office-amenity,Wi-Fi connectivity-amenity,Lift-amenity,Mosque-amenity
1450.0,3.0,3.0,3.0,"Bashundhara R/A , Dhaka",6959999.999999999,Residential,https://www.bdhousing.com/details/245025/1450-sqft-3-beds-upcoming-land-sharing-flat-for-sale-at-bashundhara-r-a,Sale,Dhaka,,Bashundhara R/A ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
,,,,"Shahporan  , Sylhet",400000.0,Residential,https://www.bdhousing.com/details/245227/10-katha-ready-residential-plot-sale-bateshwar,Sale,Sylhet,,Shahporan  ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
900.0,2.0,2.0,2.0,"Uttara , Dhaka",,Residential,https://www.bdhousing.com/details/245337/900-sqft-2-beds-land-sharing-flat-sale-uttara,Sale,Dhaka,Uttara,,Yes,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes
1895.0,4.0,3.0,3.0,"Bashundhara R/A , Dhaka",20900000.0,Residential,https://www.bdhousing.com/details/245472/1895-sqft-3-beds-ready-apartment-flats-for-sale-at-bashundhara-r-a,Sale,Dhaka,,Bashundhara R/A ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
,,,,"Ashulia , Dhaka",,Commercial,https://www.bdhousing.com/details/245419/39-katha-ready-commercial-plot-sale-ashulia,Sale,Dhaka,,Ashulia ,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
1950.0,4.0,4.0,3.0,"Bashundhara R/A , Dhaka",19500000.0,Residential,https://www.bdhousing.com/details/245477/1950-sqft-3-beds-apartment-flats-sale-bashundhara,Sale,Dhaka,,Bashundhara R/A ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
1230.0,3.0,3.0,3.0,"Basila , Dhaka",5174000.0,Residential,https://www.bdhousing.com/details/244605/1230-sqft-3-beds-almost-ready-apartment-flats-sale-mohammadpur,Sale,Dhaka,,Basila ,Yes,No,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes
,,,,"Mohammadpur , Dhaka",3300000.0,Residential,https://www.bdhousing.com/details/245750/3-katha-ready-residential-plot-sale-mohammadpur,Sale,Dhaka,Mohammadpur,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
2340.0,4.0,5.0,4.0,"Bashundhara R/A , Dhaka",4212000.0,Residential,https://www.bdhousing.com/details/242429/%E0%A7%AB%E0%A7%A6-%E0%A6%95%E0%A6%AE-%E0%A6%96%E0%A6%B0%E0%A6%9A-%E0%A6%86%E0%A6%AA%E0%A6%A8-%E0%A6%95-%E0%A6%AC%E0%A6%B8-%E0%A6%A8-%E0%A6%A7%E0%A6%B0-a-%E0%A6%AC-%E0%A6%B2%E0%A6%95-2340-%E0%A6%AC-%E0%A6%AB-%E0%A6%AB-%E0%A6%B2-%E0%A6%AF-%E0%A6%9F-%E0%A6%B0-%E0%A6%AE-%E0%A6%B2-%E0%A6%95-%E0%A6%B9%E0%A6%A4-%E0%A6%9A-%E0%A6%A8,Sale,Dhaka,,Bashundhara R/A ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
,,,,"Mohammadpur , Dhaka",3300000.0,Residential,https://www.bdhousing.com/details/245744/3-katha-ready-residential-plot-sale-mohammadpur,Sale,Dhaka,Mohammadpur,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
,,,,"Mohammadpur , Dhaka",3300000.0,Residential,https://www.bdhousing.com/details/245742/3-katha-ready-residential-plot-sale-mohammadpur,Sale,Dhaka,Mohammadpur,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
,,,,"Khilkhet , Dhaka",,Commercial,https://www.bdhousing.com/details/245406/100-katha-ready-commercial-plot-for-sale-at-khilkhet,Sale,Dhaka,Khilkhet,,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes
,,,,"Keraniganj , Dhaka",1700000.0,Residential,https://www.bdhousing.com/details/245743/3-katha-residential-plot-sale-keraniganj,Sale,Dhaka,Keraniganj,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
1200.0,,1.0,1.0,"Adabor , Dhaka",,Residential,https://www.bdhousing.com/details/244652/1200-sqft-1-bed-ready-apartment-flats-for-sale-at-adabor,Sale,Dhaka,Adabor,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2550.0,5.0,5.0,4.0,"Bashundhara R/A , Dhaka",11000000.0,Residential,https://www.bdhousing.com/details/244378/2550-sqft-4-beds-upcoming-land-sharing-flat-for-sale-at-bashundhara-r-a,Sale,Dhaka,,Bashundhara R/A ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
,,,,"Bashundhara R/A , Dhaka",5800000.0,Residential,https://www.bdhousing.com/details/244305/3-katha-ready-residential-plot-sale-bashundhara,Sale,Dhaka,,Bashundhara R/A ,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
2390.0,4.0,4.0,3.0,"Banani , Dhaka",,Residential,https://www.bdhousing.com/details/245353/2390-sqft-commercial-space-sale-banani,Sale,Dhaka,Banani,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
2400.0,4.0,4.0,3.0,"Banani , Dhaka",,Residential,https://www.bdhousing.com/details/244728/2400-sqft-3-beds-apartment-flats-sale-banani,Sale,Dhaka,Banani,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
2200.0,4.0,4.0,4.0,"Bashundhara R/A , Dhaka",20400000.0,Residential,https://www.bdhousing.com/details/242011/2200-sqft-4-3-beds-under-construction-apartment-flats-for-sale-at-bashundhara-r-a,Sale,Dhaka,,Bashundhara R/A ,No,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,No
1360.0,3.0,3.0,3.0,"Uttara , Dhaka",,Residential,https://www.bdhousing.com/details/243003/ongoing-apartment-for-sell-at-uttara-sector-4,Sale,Dhaka,Uttara,,Yes,No,No,Yes,No,No,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes
18.0,,1.0,1.0,"Bashundhara R/A , Dhaka",,Residential,https://www.bdhousing.com/details/244526/1-bed-ready-apartment-flats-sale-bashundhara,Sale,Dhaka,,Bashundhara R/A ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
1210.0,1.0,3.0,3.0,"Agrabad , Chittagong",6050000.0,Residential,https://www.bdhousing.com/details/245117/1210-sqft-3-beds-ready-apartment-flats-sale-agrabad,Sale,,,"Agrabad , Chittagong",No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No
1551.0,2.0,3.0,3.0,"Aftab Nagar , Dhaka",,Residential,https://www.bdhousing.com/details/243822/1551-sqft-3-beds-under-construction-apartment-flats-for-sale-at-aftab-nagar,Sale,Dhaka,Aftab Nagar,,Yes,No,Yes,Yes,No,No,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,Yes,No,No,Yes,No,No,No,No,Yes,Yes
,,,,"Purbachal , Dhaka",1700000.0,Residential,https://www.bdhousing.com/details/245250/5-katha-under-development-residential-plot-for-sale-at-purbachal-navana-highland,Sale,Dhaka,Purbachal,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
1305.0,3.0,3.0,3.0,"West Dhanmondi , Dhaka",,Residential,https://www.bdhousing.com/details/238586/south-facing-1305-sqft-flats-for-sale-at-sonkor-west-dhanmondi,Sale,Dhaka,,West Dhanmondi ,No,No,No,No,No,Yes,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,Yes,No
1350.0,3.0,3.0,3.0,"Uttar Khan , Dhaka",3820000.0000000005,Residential,https://www.bdhousing.com/details/245011/only-tk-10-lacs-apartment-labd-share-uttarkhan,Sale,Dhaka,Uttar Khan,,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,Yes
1892.0,5.0,4.0,3.0,"Bashundhara R/A , Dhaka",,Residential,https://www.bdhousing.com/details/245248/1892-sqft-3-beds-ongoin-apartment-flats-for-sale-at-bashundhara-r-a,Sale,Dhaka,,Bashundhara R/A ,No,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No
1600.0,,,,"Purana Paltan , Dhaka",23500000.0,Commercial,https://www.bdhousing.com/details/245245/1600-sqft-ready-office-space-sale-purana-paltan,Sale,Dhaka,,Purana Paltan ,No,No,Yes,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,No,Yes,Yes,Yes,No,No,Yes,No,No,No,No,Yes,No
,,,,"Kamrangir Char , Dhaka",5500000.0,Residential,https://www.bdhousing.com/details/245241/3-katha-ready-residential-plot-sale-kamrangir-char,Sale,Dhaka,,Kamrangir Char ,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,Yes,No,No,No,No,Yes
1950.0,2.0,4.0,4.0,"Mithapukur , Rangpur",,Residential,https://www.bdhousing.com/details/243653/1950-sqft-4-beds-ready-duplex-home-for-sale,Sale,,,"Mithapukur , Rangpur",No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,Yes,No,No
1300.0,4.0,3.0,3.0,"Badda , Dhaka",65000000.0,Residential,https://www.bdhousing.com/details/244248/1300-sqft-3-beds-ready-apartment-flats-for-sale-at-badda,Sale,Dhaka,Badda,,Yes,No,Yes,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,Yes,Yes
1802.0,4.0,4.0,3.0,"Bashundhara R/A , Dhaka",7502000.0,Residential,https://www.bdhousing.com/details/244502/1802-sqft-3-beds-apartment-flats-sale-bashundhara,Sale,Dhaka,,Bashundhara R/A ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
25000.0,,,,"Ashulia , Dhaka",100100000.0,Commercial,https://www.bdhousing.com/details/244389/25000-sqft-ready-industrial-space-for-sale-at-ashulia,Sale,Dhaka,,Ashulia ,Yes,No,Yes,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,No,No,No,Yes,Yes,No,No,Yes,No,No,No,Yes,Yes,Yes
3200.0,4.0,5.0,4.0,"Gulshan 01 , Dhaka",,Residential,https://www.bdhousing.com/details/245232/3200-sqft-4-beds-ready-apartment-flats-sale-gulshan-01,Sale,Dhaka,,Gulshan 01 ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
,,,,"Badda , Dhaka",4700000.0,Residential,https://www.bdhousing.com/details/244206/14-katha-residential-plot-for-sale-at-badda-prime-location,Sale,Dhaka,Badda,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
490000.0,5.0,6.0,4.0,"Gazipur Sadar , Gazipur",80900000.0,Residential,https://www.bdhousing.com/details/244188/490000-sqft-4-beds-ready-duplex-home-for-sale-at-gazipur-sadar,Sale,Gazipur,,Gazipur Sadar ,No,No,No,No,No,Yes,Yes,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No
,,,,"Keraniganj , Dhaka",1550000.0,Residential,https://www.bdhousing.com/details/243871/almost-ready-plot-priyoprangan-hamid-group-keraniganj,Sale,Dhaka,Keraniganj,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,No,No,No,Yes
1350.0,2.0,3.0,3.0,"Jhigatala , Dhaka",9475000.0,Residential,https://www.bdhousing.com/details/243802/1350-sqft-3-beds-upcoming-apartment-flats-sale-jhigatala,Sale,Dhaka,,Jhigatala ,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
2250.0,4.0,5.0,4.0,"Bashundhara R/A , Dhaka",,Residential,https://www.bdhousing.com/details/244584/2250-sqft-4-beds-upcoming-land-sharing-flat-for-sale-at-bashundhara-r-a,Sale,Dhaka,,Bashundhara R/A ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1330.0,2.0,3.0,3.0,"Diyabari , Dhaka",,Residential,https://www.bdhousing.com/details/245140/apartment-flats-sale-diyabari,Sale,Dhaka,,Diyabari ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
1950.0,3.0,4.0,4.0,"Bashundhara R/A , Dhaka",,Residential,https://www.bdhousing.com/details/245115/1950-sqft-4-beds-under-construction-land-sharing-flat-sale-bashundhara,Sale,Dhaka,,Bashundhara R/A ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
1131.0,2.0,2.0,3.0,"Purana Paltan , Dhaka",,Residential,https://www.bdhousing.com/details/245153/1131-sqft-3-beds-ready-apartment-flats-for-sale-at-purana-paltan,Sale,Dhaka,,Purana Paltan ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
32000.0,,,,"Dhanmondi , Dhaka",,Commercial,https://www.bdhousing.com/details/245055/32000-sqft-ready-showroom-shop-restaurant-sale-dhanmondi,Sale,Dhaka,Dhanmondi,,Yes,No,Yes,Yes,No,No,Yes,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,Yes,Yes,Yes
,,,,"Gazipur Sadar , Gazipur",,Commercial,https://www.bdhousing.com/details/245268/47-katha-ready-commercial-plot-sale-gazipur-sadar,Sale,Gazipur,,Gazipur Sadar ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1365.0,2.0,3.0,3.0,"Keraniganj , Dhaka",,Residential,https://www.bdhousing.com/details/244769/1365-sqft-3-beds-almost-ready-apartment-flats-sale-keraniganj,Sale,Dhaka,Keraniganj,,Yes,No,Yes,No,No,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,Yes,No,No,No,No,Yes,Yes,No,No,No,No,Yes,No,Yes,Yes,Yes
,,,,"Ashulia , Dhaka",,Residential,https://www.bdhousing.com/details/244985/4-sqft-1-bed-ready-land-sharing-flat-for-sale-at-ashulia,Sale,Dhaka,,Ashulia ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
,,,,"Khan Jahan Ali , Khulna",459999.99999999994,Commercial,https://www.bdhousing.com/details/244694/7-katha-used-commercial-plot-sale-khan-jahan-ali,Sale,,,"Khan Jahan Ali , Khulna",No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,No,No,No,No,No,Yes,Yes,No,Yes,No,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,Yes,No,Yes,No,No,Yes
1777.0,3.0,3.0,2.0,"Uttara , Dhaka",,Residential,https://www.bdhousing.com/details/245009/1777-sqft-2-beds-ready-apartment-flats-sale-uttara-3,Sale,Dhaka,Uttara,,No,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,Yes,No
,,,,"Keraniganj , Dhaka",1700000.0,Residential,https://www.bdhousing.com/details/245729/3-katha-residential-plot-sale-keraniganj,Sale,Dhaka,Keraniganj,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
,,,,"Mohammadpur , Dhaka",1700000.0,Residential,https://www.bdhousing.com/details/245726/3-katha-residential-plot-sale-mohammadpur,Sale,Dhaka,Mohammadpur,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
,,,,"Keraniganj , Dhaka",3300000.0,Residential,https://www.bdhousing.com/details/245728/3-katha-ready-residential-plot-sale-keraniganj,Sale,Dhaka,Keraniganj,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,Yes,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
,,,,"Hemayetpur , Dhaka",1400000.0,Residential,https://www.bdhousing.com/details/245219/9-katha-ready-residential-plot-for-sale-at-hemayetpur,Sale,Dhaka,,Hemayetpur ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
1735.0,3.0,3.0,3.0,"Bashundhara R/A , Dhaka",11700000.0,Residential,https://www.bdhousing.com/details/244039/1735-sqft-3-beds-apartment-flats-sale-bashundhara,Sale,Dhaka,,Bashundhara R/A ,No,No,Yes,Yes,No,Yes,Yes,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,No,No,No,No,Yes,Yes,No,No,Yes,No,No,Yes,No,No,No,No,No,No,No,No,Yes,No
2135.0,4.0,3.0,3.0,"Uttara , Dhaka",,Residential,https://www.bdhousing.com/details/244064/2135-sqft-3-beds-ready-apartment-flats-sale-uttara,Sale,Dhaka,Uttara,,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
1312.0,2.0,3.0,3.0,"Pallabi , Dhaka",,Residential,https://www.bdhousing.com/details/244627/3-beds-almost-ready-land-sharing-flat-sale-pallabi,Sale,Dhaka,,Pallabi ,No,No,No,No,No,No,Yes,No,Yes,Yes,No,No,Yes,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,Yes,Yes,Yes,No,No,No,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,No
,,,,"Mohammadpur , Dhaka",1400000.0,Residential,https://www.bdhousing.com/details/244752/3-katha-ready-residential-plot-sale-mohammadpur,Sale,Dhaka,Mohammadpur,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
,,,,"Keraniganj , Dhaka",3300000.0,Residential,https://www.bdhousing.com/details/245725/3-katha-ready-residential-plot-sale-keraniganj,Sale,Dhaka,Keraniganj,,No,Yes,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,Yes,No,Yes,No,Yes,Yes,No,Yes,No,No,Yes,Yes,Yes,No,No,No,No,No,No,No,No,Yes,Yes,Yes,No,Yes,No,Yes,No,No,Yes
1150.0,,,,"Mirpur 2 , Dhaka",,Commercial,https://www.bdhousing.com/details/244622/1150-sqft-ready-office-space-sale-mirpur-2,Sale,Dhaka,,Mirpur 2 ,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,Yes,No,No,Yes,No,No,Yes,Yes,No,No,No,No,No,No,No,No,No
1590.0,3.0,3.0,3.0,"Bashundhara R/A , Dhaka",16000000.0,Residential,https://www.bdhousing.com/details/245662/1590-sqft-3-beds-flats-sale-bashundhara,Sale,Dhaka,,Bashundhara R/A ,Yes,No,Yes,Yes,No,Yes,Yes,Yes,Yes,Yes,No,Yes,Yes,No,No,Yes,No,Yes,No,No,No,No,Yes,Yes,No,No,No,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,Yes,No,No,Yes,No,Yes,No,Yes,Yes,Yes
,,,,"Purbachal , Dhaka",,Residential,https://www.bdhousing.com/details/243783/8-katha-ready-residential-plot-sale-purbachal,Sale,Dhaka,Purbachal,,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,Yes,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No,No
