id,area,building_type,building_nature,num_bath_rooms,num_bed_rooms,price,purpose,city,locality,relaxation_amenity_count,security_amenity_count,maintenance_or_cleaning_amenity_count,social_amenity_count,expendable_amenity_count,service_staff_amenity_count,unclassify_amenity_count,division,zone,price_log
pbazaar-3716,850.0,Apartment,Residential,2.0,2.0,4930000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,15.410849546018873
pbazaar-3718,1755.0,Apartment,Residential,4.0,3.0,8248500.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,15.925541923598116
pbazaar-3720,1850.0,Apartment,Residential,4.0,3.0,8698700.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,15.978684147172386
pbazaar-3721,1100.0,Apartment,Residential,2.0,3.0,4510000.0,Sale,Dhaka,Daskhinkhan,0,0,0,0,0,0,0,Dhaka,Dakshin Khan,15.321807711478861
pbazaar-3722,1650.0,Apartment,Residential,3.0,3.0,8085000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,15.905521050993345
pbazaar-3723,930.0,Apartment,Residential,2.0,2.0,4092000.0,Sale,Dhaka,Badda,0,0,0,0,0,0,0,Dhaka,Badda,15.224544406053655
pbazaar-3724,1300.0,Apartment,Residential,3.0,3.0,5460000.0,Sale,Dhaka,Uttarkhan,0,0,0,0,0,0,0,Dhaka,Dakshin Khan,15.512959347721088
pbazaar-3725,1300.0,Apartment,Residential,3.0,3.0,7150000.0,Sale,Dhaka,Aftabnagar,0,0,0,0,0,0,0,Dhaka,Khilgaon,15.78262291467019
pbazaar-3727,1335.0,Apartment,Residential,3.0,3.0,9004575.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.013243339476205
pbazaar-3738,860.0,Apartment,Residential,2.0,2.0,3612000.0,Sale,Dhaka,Uttarkhan,0,0,0,0,0,0,0,Dhaka,Dakshin Khan,15.099772193519014
pbazaar-3764,1350.0,Apartment,Residential,3.0,3.0,6000750.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,15.60739501938048
pbazaar-3765,1575.0,Apartment,Residential,3.0,3.0,10710000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.186688442423932
pbazaar-3767,1720.0,Apartment,Residential,3.0,3.0,18920000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.755730121588005
pbazaar-3768,850.0,Apartment,Residential,2.0,2.0,5202000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,15.464553724990735
pbazaar-3771,850.0,Apartment,Residential,2.0,2.0,4781250.0,Sale,Dhaka,Vatara ,0,0,0,0,0,0,0,Dhaka,Badda,15.380212576556984
pbazaar-3775,1150.0,Apartment,Residential,2.0,3.0,5520000.0,Sale,Dhaka,Daskhinkhan,0,0,0,0,0,0,0,Dhaka,Dakshin Khan,15.523888418253279
pbazaar-3783,1400.0,Apartment,Residential,3.0,3.0,6020000.0,Sale,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,15.610597817285004
pbazaar-3785,1050.0,Apartment,Residential,2.0,3.0,5145000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,15.453535927250288
pbazaar-3787,725.0,Apartment,Residential,2.0,2.0,2320000.0,Sale,Dhaka,Uttarkhan,0,0,0,0,0,0,0,Dhaka,Dakshin Khan,14.657077743642493
pbazaar-3788,1895.0,Apartment,Residential,3.0,4.0,12317500.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.326531573400256
pbazaar-3792,2467.0,Apartment,Residential,3.0,3.0,25000578.0,Sale,Dhaka,Badda,0,0,0,0,0,0,0,Dhaka,Badda,17.03440950256521
pbazaar-3793,1400.0,Apartment,Residential,3.0,3.0,6300000.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,15.65606019136176
pbazaar-3794,1951.0,Apartment,Residential,3.0,3.0,15022700.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.525072948464885
pbazaar-3795,1800.0,Apartment,Residential,5.0,4.0,10800000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.195056692094447
pbazaar-3796,1900.0,Apartment,Residential,2.0,2.0,15200000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.536805985816503
pbazaar-3797,1600.0,Apartment,Residential,3.0,3.0,7360000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,15.811570490705058
pbazaar-3799,1630.0,Apartment,Residential,3.0,3.0,13040000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.38353211446278
pbazaar-3821,1800.0,Apartment,Residential,5.0,5.0,7200000.0,Sale,Dhaka,Moghbazar,0,0,0,0,0,0,0,Dhaka,Ramna,15.789591583986283
pbazaar-3822,850.0,Apartment,Residential,2.0,2.0,5100000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,15.444751097694555
pbazaar-3825,650.0,Apartment,Residential,2.0,2.0,2795000.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,14.843342664571336
pbazaar-3826,850.0,Apartment,Residential,3.0,3.0,3599750.0,Sale,Dhaka,Badda,0,0,0,0,0,0,0,Dhaka,Badda,15.096374956570516
pbazaar-3827,1064.0,Apartment,Residential,3.0,3.0,5852000.0,Sale,Dhaka,Badda,0,0,0,0,0,0,0,Dhaka,Badda,15.582294041122152
pbazaar-3829,1132.0,Apartment,Residential,2.0,2.0,6792000.0,Sale,Dhaka,Badda,0,0,0,0,0,0,0,Dhaka,Badda,15.73125600697332
pbazaar-3830,900.0,Apartment,Residential,2.0,2.0,6030000.0,Sale,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,15.612257568703368
pbazaar-3832,1338.0,Apartment,Residential,3.0,2.0,7499490.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,15.830345576194434
pbazaar-3836,1510.0,Apartment,Residential,3.0,3.0,8909000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.00257255970278
pbazaar-3863,1530.0,Apartment,Residential,3.0,3.0,10710000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.186688442423932
pbazaar-3864,1612.0,Apartment,Residential,3.0,3.0,11999728.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.300394540828716
pbazaar-3865,1971.0,Apartment,Residential,4.0,3.0,17739000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.691276163471077
pbazaar-3866,1160.0,Apartment,Residential,3.0,3.0,7500560.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,15.830488242385789
pbazaar-3867,1100.0,Apartment,Residential,2.0,2.0,7150000.0,Sale,Dhaka,Badda,0,0,0,0,0,0,0,Dhaka,Badda,15.78262291467019
pbazaar-3881,750.0,Apartment,Residential,2.0,2.0,3750000.0,Sale,Dhaka,Badda,0,0,0,0,0,0,0,Dhaka,Badda,15.137266397946593
pbazaar-3882,1000.0,Apartment,Residential,2.0,3.0,3200000.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,14.978661367769956
pbazaar-3883,1760.0,Apartment,Residential,3.0,3.0,22528000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.930269537939907
pbazaar-3885,1300.0,Apartment,Residential,3.0,3.0,11050000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.217940985928035
pbazaar-3906,700.0,Apartment,Residential,2.0,2.0,3150000.0,Sale,Dhaka,Adabor,0,0,0,0,0,0,0,Dhaka,Mohammadpur,14.962913010801817
pbazaar-3909,900.0,Apartment,Residential,2.0,2.0,3999600.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,15.201704914083832
pbazaar-3939,650.0,Apartment,Residential,1.0,2.0,6500000.0,Sale,Dhaka,Kalabagan,0,0,0,0,0,0,0,Dhaka,Hatirpool,15.687312734865866
pbazaar-3940,1950.0,Apartment,Residential,4.0,3.0,9750000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.09277784297403
pbazaar-3945,1575.0,Apartment,Residential,4.0,4.0,10001250.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.118220643146472
pbazaar-3948,1850.0,Apartment,Residential,3.0,4.0,12025000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.302498373956098
pbazaar-3949,1350.0,Apartment,Residential,3.0,3.0,5999400.0,Sale,Dhaka,Adabor,0,0,0,0,0,0,0,Dhaka,Mohammadpur,15.607170022191996
pbazaar-3950,1735.0,Apartment,Residential,4.0,3.0,13880000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.445959513042933
pbazaar-3952,830.0,Apartment,Residential,2.0,2.0,4500260.0,Sale,Dhaka,Adabor,0,0,0,0,0,0,0,Dhaka,Mohammadpur,15.319645730849254
pbazaar-3953,1275.0,Apartment,Residential,3.0,3.0,6375000.0,Sale,Dhaka,Adabor,0,0,0,0,0,0,0,Dhaka,Mohammadpur,15.667894649008764
pbazaar-3954,1470.0,Apartment,Residential,3.0,3.0,6799999.500000001,Sale,Dhaka,Adabor,0,0,0,0,0,0,0,Dhaka,Mohammadpur,15.732433096616921
pbazaar-3955,1150.0,Apartment,Residential,3.0,3.0,4025000.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,15.208035468834801
pbazaar-3956,1450.0,Apartment,Residential,2.0,3.0,7105000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,15.776309319513338
pbazaar-3957,1650.0,Apartment,Residential,4.0,4.0,20130000.0,Sale,Dhaka,Banani,0,0,0,0,0,0,0,Dhaka,Banani,16.817721797615974
pbazaar-3958,1540.0,Apartment,Residential,2.0,3.0,8470000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,15.952041066628237
pbazaar-3980,1587.0,Apartment,Residential,4.0,3.0,11999307.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.300359456084678
pbazaar-3982,2033.0,Apartment,Residential,3.0,3.0,12198000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.31678256183854
pbazaar-3985,1900.0,Apartment,Residential,3.0,4.0,17100000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.654589021472887
pbazaar-3991,1430.0,Apartment,Residential,4.0,3.0,9295000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.04498717913768
pbazaar-3992,2400.0,Apartment,Residential,3.0,3.0,12000000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.300417207752275
pbazaar-3993,2394.0,Apartment,Residential,3.0,3.0,17236800.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.662557191122065
pbazaar-3996,1600.0,Apartment,Residential,4.0,3.0,5600000.0,Sale,Dhaka,Mohammadpur ,0,0,0,0,0,0,0,Dhaka,Mohammadpur,15.538277155705378
pbazaar-3997,2750.0,Apartment,Residential,5.0,4.0,20000750.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.81128033081516
pbazaar-4000,1125.0,Apartment,Residential,3.0,3.0,9562500.0,Sale,Dhaka,Moghbazar,0,0,0,0,0,0,0,Dhaka,Ramna,16.07335975711693
pbazaar-4001,1650.0,Apartment,Residential,4.0,3.0,9735000.0,Sale,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,16.09123819678844
pbazaar-4002,1410.0,Apartment,Residential,3.0,3.0,9024000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.015398252719976
pbazaar-4003,1050.0,Apartment,Residential,3.0,3.0,4500300.0,Sale,Dhaka,Uttara East,0,0,0,0,0,0,0,Dhaka,Uttara,15.31965461918509
pbazaar-4031,1705.0,Apartment,Residential,3.0,3.0,11082500.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,16.220877845601347
pbazaar-4061,950.0,Apartment,Residential,2.0,2.0,4085000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,15.22283228627624
pbazaar-4064,1550.0,Apartment,Residential,3.0,3.0,13640000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.42851721037959
pbazaar-4065,1550.0,Apartment,Residential,3.0,4.0,9300000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.045524958123483
pbazaar-4066,1500.0,Apartment,Residential,3.0,3.0,10500000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.166885815127753
pbazaar-4067,1580.0,Apartment,Residential,3.0,3.0,14457000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.48668928429058
pbazaar-4068,1567.0,Apartment,Residential,3.0,3.0,12065900.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.305893850197798
pbazaar-4069,1550.0,Apartment,Residential,3.0,4.0,10850000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.199675637950744
pbazaar-4070,1296.0,Apartment,Residential,3.0,3.0,6350400.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,15.664028361010939
pbazaar-4071,1500.0,Apartment,Residential,3.0,3.0,11250000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.235878686614704
pbazaar-4072,1610.0,Apartment,Residential,4.0,3.0,9016000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.014511334701748
pbazaar-4073,1250.0,Apartment,Residential,3.0,3.0,8000000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,15.89495209964411
pbazaar-4076,900.0,Apartment,Residential,2.0,2.0,5040000.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,15.432916640047551
pbazaar-4077,1300.0,Apartment,Residential,4.0,4.0,5200000.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,15.464169183551656
pbazaar-4078,1500.0,Apartment,Residential,3.0,3.0,12000000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.300417207752275
pbazaar-4079,1315.0,Apartment,Residential,3.0,3.0,7890000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,15.881106692822057
pbazaar-4080,1215.0,Apartment,Residential,1.0,3.0,5467500.0,Sale,Dhaka,Daskhinkhan,0,0,0,0,0,0,0,Dhaka,Dakshin Khan,15.51433203153306
pbazaar-4081,1470.0,Apartment,Residential,2.0,3.0,8999340.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.01266179927814
pbazaar-4083,1480.0,Apartment,Residential,4.0,4.0,6660000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,15.711630042516571
pbazaar-4084,1000.0,Apartment,Residential,2.0,3.0,3000000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,14.914122846632385
pbazaar-4112,1050.0,Apartment,Residential,2.0,3.0,2940000.0,Sale,Dhaka,Demra,0,0,0,0,0,0,0,Dhaka,Demra,14.893920139314865
pbazaar-4114,1500.0,Apartment,Residential,3.0,2.0,12000000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.300417207752275
pbazaar-4116,1200.0,Apartment,Residential,3.0,3.0,6000000.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,15.60727002719233
pbazaar-4117,1800.0,Apartment,Residential,3.0,3.0,9540000.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,16.07100404342447
pbazaar-4120,1900.0,Apartment,Residential,4.0,3.0,15200000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.536805985816503
pbazaar-4138,1435.0,Apartment,Residential,3.0,3.0,8610000.0,Sale,Dhaka,Ramna,0,0,0,0,0,0,0,Dhaka,Ramna,15.968434876403913
pbazaar-4139,1727.0,Apartment,Residential,3.0,3.0,17270000.0,Sale,Dhaka,Ramna,0,0,0,0,0,0,0,Dhaka,Ramna,16.66448145012286
pbazaar-4140,1695.0,Apartment,Residential,4.0,4.0,17500875.0,Sale,Dhaka,Paltan,0,0,0,0,0,0,0,Dhaka,Motijheel,16.677761437643785
pbazaar-4161,1450.0,Apartment,Residential,3.0,3.0,7975000.0,Sale,Dhaka,Aftabnagar,0,0,0,0,0,0,0,Dhaka,Khilgaon,15.891822206635183
pbazaar-4162,2467.0,Apartment,Residential,4.0,4.0,16528900.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.620620921908415
pbazaar-4163,1500.0,Apartment,Residential,4.0,3.0,10005000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.11859552599997
pbazaar-4164,1044.0,Apartment,Residential,2.0,3.0,5000760.0,Sale,Dhaka,Adabor,0,0,0,0,0,0,0,Dhaka,Mohammadpur,15.425100458847545
pbazaar-4165,2100.0,Apartment,Residential,4.0,4.0,12597900.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.349040691364607
pbazaar-4166,1500.0,Apartment,Residential,3.0,3.0,9199500.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.034659692716286
pbazaar-4167,1630.0,Apartment,Residential,3.0,3.0,13040000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.38353211446278
pbazaar-4168,1400.0,Apartment,Residential,3.0,3.0,10999800.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.21338764877917
pbazaar-4170,1650.0,Apartment,Residential,3.0,3.0,11880000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.290366871898772
pbazaar-4172,1000.0,Apartment,Residential,3.0,3.0,4500000.0,Sale,Dhaka,Mohammadpur ,0,0,0,0,0,0,0,Dhaka,Mohammadpur,15.319587954740548
pbazaar-4174,1450.0,Apartment,Residential,3.0,3.0,9425000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.058876291298347
pbazaar-4175,1900.0,Apartment,Residential,4.0,4.0,9500000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.06680235657077
pbazaar-4176,1700.0,Apartment,Residential,4.0,3.0,15130000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.53219008576454
pbazaar-4177,1735.0,Apartment,Residential,4.0,3.0,12599570.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.349173244355242
pbazaar-4178,2232.0,Apartment,Residential,3.0,3.0,16740000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.6333116230256
pbazaar-4179,1975.0,Apartment,Residential,3.0,3.0,13825000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.441989105372674
pbazaar-4180,1650.0,Apartment,Residential,3.0,3.0,13200000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.3957273875566
pbazaar-4181,2600.0,Apartment,Residential,4.0,4.0,20800000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.850463544671545
pbazaar-4183,1530.0,Apartment,Residential,3.0,3.0,10098000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.127847942400997
pbazaar-4184,1643.0,Apartment,Residential,3.0,3.0,12322500.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.32693741756167
pbazaar-4211,1200.0,Apartment,Residential,3.0,3.0,8000400.0,Sale,Dhaka,Mirpur,0,0,0,0,0,0,0,Dhaka,Mirpur,15.895002098394151
pbazaar-4212,1550.0,Apartment,Residential,3.0,3.0,10499994.5,Sale,Dhaka,Pallabi ,0,0,0,0,0,0,0,Dhaka,Mirpur,16.166885291318092
pbazaar-4214,1700.0,Apartment,Residential,4.0,4.0,14450000.0,Sale,Dhaka,Mohammadpur ,0,0,0,0,0,0,0,Dhaka,Mohammadpur,16.486204972522714
pbazaar-4215,830.0,Apartment,Residential,2.0,2.0,4649660.0,Sale,Dhaka,Mohammadpur ,0,0,0,0,0,0,0,Dhaka,Mohammadpur,15.352304656610697
pbazaar-4216,1450.0,Apartment,Residential,3.0,3.0,7250000.0,Sale,Dhaka,Badda,0,0,0,0,0,0,0,Dhaka,Badda,15.796512026830857
pbazaar-4218,975.0,Apartment,Residential,3.0,2.0,8500050.0,Sale,Dhaka,Aftabnagar,0,0,0,0,0,0,0,Dhaka,Khilgaon,15.955582603796184
pbazaar-4219,1500.0,Apartment,Residential,3.0,3.0,3900000.0,Sale,Dhaka,Dhanmondi,0,0,0,0,0,0,0,Dhaka,Dhanmondi,15.176487111099874
pbazaar-4243,1050.0,Apartment,Residential,4.0,3.0,4200000.0,Sale,Dhaka,Mohammadpur ,0,0,0,0,0,0,0,Dhaka,Mohammadpur,15.250595083253597
pbazaar-4244,2254.0,Apartment,Residential,4.0,4.0,27048000.0,Sale,Dhaka,Paltan,0,0,0,0,0,0,0,Dhaka,Motijheel,17.11312362336986
pbazaar-4245,1677.0,Apartment,Residential,3.0,3.0,13416000.0,Sale,Dhaka,Mohammadpur ,0,0,0,0,0,0,0,Dhaka,Mohammadpur,16.41195858248518
pbazaar-4246,1650.0,Apartment,Residential,3.0,3.0,13200000.0,Sale,Dhaka,Paltan,0,0,0,0,0,0,0,Dhaka,Motijheel,16.3957273875566
pbazaar-4247,1450.0,Apartment,Residential,2.0,3.0,8501350.0,Sale,Dhaka,Adabor,0,0,0,0,0,0,0,Dhaka,Mohammadpur,15.955735532378835
pbazaar-4248,1650.0,Apartment,Residential,3.0,4.0,5940000.0,Sale,Dhaka,Mohammadpur ,0,0,0,0,0,0,0,Dhaka,Mohammadpur,15.597219691338827
pbazaar-4249,1470.0,Apartment,Residential,3.0,3.0,10290000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.146683107810233
pbazaar-4250,2400.0,Apartment,Residential,4.0,4.0,24000000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.99356438831222
pbazaar-4252,1553.0,Apartment,Residential,4.0,3.0,7765000.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,15.865137014564924
pbazaar-4253,1320.0,Apartment,Residential,3.0,3.0,6499680.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,15.687263502884761
pbazaar-4268,850.0,Apartment,Residential,2.0,2.0,4500750.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,15.319754607519869
pbazaar-4277,1000.0,Apartment,Residential,2.0,2.0,4445000.0,Sale,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,15.307290426930143
pbazaar-4280,1900.0,Apartment,Residential,3.0,4.0,10450000.0,Sale,Dhaka,Mohammadpur ,0,0,0,0,0,0,0,Dhaka,Mohammadpur,16.162112536375094
pbazaar-4281,1550.0,Apartment,Residential,4.0,3.0,7750000.0,Sale,Dhaka,Mohammadpur ,0,0,0,0,0,0,0,Dhaka,Mohammadpur,15.86320340132953
pbazaar-4282,1300.0,Apartment,Residential,3.0,3.0,7930000.0,Sale,Dhaka,Mohammadpur ,0,0,0,0,0,0,0,Dhaka,Mohammadpur,15.88616359361103
pbazaar-4284,1595.0,Apartment,Residential,3.0,3.0,11962500.0,Sale,Dhaka,Mohammadpur ,0,0,0,0,0,0,0,Dhaka,Mohammadpur,16.297287314743347
pbazaar-4285,1900.0,Apartment,Residential,3.0,4.0,24700000.0,Sale,Dhaka,Ramna,0,0,0,0,0,0,0,Dhaka,Ramna,17.022313801598205
pbazaar-4287,2000.0,Apartment,Residential,5.0,4.0,15000000.0,Sale,Dhaka,Bashundhara RA,0,0,0,0,0,0,0,Dhaka,Bashundhara R/A,16.523560759066484
pbazaar-4289,1400.0,Apartment,Residential,3.0,2.0,9800000.0,Sale,Dhaka,Mohammadpur ,0,0,0,0,0,0,0,Dhaka,Mohammadpur,16.0978929436408
pbazaar-4290,1020.0,Apartment,Residential,2.0,3.0,5100000.0,Sale,Dhaka,Mohammadpur ,0,0,0,0,0,0,0,Dhaka,Mohammadpur,15.444751097694555
pbazaar-4297,1350.0,Apartment,Residential,4.0,4.0,6615000.0,Sale,Dhaka,Mohammadpur ,0,0,0,0,0,0,0,Dhaka,Mohammadpur,15.704850355531192
pbazaar-4313,1863.0,Apartment,Residential,3.0,3.0,19561500.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.789073906747202
pbazaar-4314,950.0,Apartment,Residential,2.0,3.0,3040000.0,Sale,Dhaka,Banashree,0,0,0,0,0,0,0,Dhaka,Khilgaon,14.927368073382404
pbazaar-4315,850.0,Apartment,Residential,2.0,2.0,7437500.0,Sale,Dhaka,Nikunja,0,0,0,0,0,0,0,Dhaka,Khilkhet,15.822045328836023
pbazaar-4317,1170.0,Apartment,Residential,3.0,3.0,8073000.0,Sale,Dhaka,Nikunja,0,0,0,0,0,0,0,Dhaka,Khilkhet,15.904035718377152
pbazaar-4318,1625.0,Apartment,Residential,3.0,3.0,10725000.0,Sale,Dhaka,Kalabagan,0,0,0,0,0,0,0,Dhaka,Hatirpool,16.188088022778356
pbazaar-4320,1550.0,Apartment,Residential,3.0,3.0,11998550.0,Sale,Dhaka,Uttara West,0,0,0,0,0,0,0,Dhaka,Uttara,16.300296367118005
pbazaar-4321,1800.0,Apartment,Residential,4.0,3.0,14400000.0,Sale,Dhaka,Baridhara,0,0,0,0,0,0,0,Dhaka,Gulshan,16.48273876454623
pbazaar-4322,1285.0,Apartment,Residential,3.0,3.0,9509000.0,Sale,Dhaka,Malibagh,0,0,0,0,0,0,0,Dhaka,Ramna,16.06774927652158
